sample_id,txId,sessionId,stationId,chargerId,locationUid,evseId,connectorId,sequenceNumber,sampleTime,timestamp,relativeTsSeconds,startTime,status,chargingState,isCharging,isPreparing,active,ended,startReason,stopReason,stopAvailable,soc,stateOfCharge,voltage,current,powerW,powerKw,currentDemand,currentReservation,targetCurrent,targetVoltage,evMaximumCurrent,evMaximumPowerKw,evMaximumVoltage,maxPowerKw,maxPowerKwActual,maxPowerKwPresent,maxPowerWPresent,chargedEnergyKwh,energyWh,energyWhEstimate,energyWhMeter,calculatedWh,calculatedWhStart,efficiency,environmentalTemperature,pinTemp,pin2temp,boardTemp,rtTemp,AFEHeatsinkTemp,DCDCHeatsinkTemp,evCommunicationActive,evCommunicationStandard,cableConnected,cablesLocked,commNotReady,commNotReadyReasons_count,evPresent,insulationTestStatus,insulationTestFailed,hwFailure,hwFailureReasons_count,alarms_count,errors_count,unavailableReason,chargingProtocol,plugType,plugTypeDetail,voltageCategory,vehicleMacAddress,vehicleRunId,current_error,current_error_abs,current_error_ratio,target_current_error,target_voltage_error,power_vi_error_w,temperature_to_ambient_delta,timestamp_gap_seconds,sequence_gap,missing_ratio,pmc_module_count,pmc_current_mean,pmc_current_std,pmc_current_gap,pmc_powerW_mean,pmc_powerW_std,pmc_powerW_gap,pmc_voltage_mean,pmc_voltage_std,pmc_voltage_gap,pmc_boardTemp_mean,pmc_boardTemp_std,pmc_rtTemp_mean,pmc_AFEHeatsinkTemp_mean,pmc_DCDCHeatsinkTemp_mean,pmc_temp_gap,pmc_voltageTHD_mean,pmc_voltageTHD_max,scenario,anomaly_start_relative_s,anomaly_end_relative_s,label_current_anomaly,label_future_anomaly_5min,label_future_anomaly_10min,label_future_anomaly_15min,label_source
S000001_0149,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68665,2025-12-10T06:28:50Z,2025-12-10T06:28:50Z,1490,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,736.502,9.888,7298.609,7.299,9.996,34.145,17.888,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,17.61833,17618.329,600893.685,600564.394,600724.222,583105.893,0.96146,25.549,29.599,29.214,30.191,32.394,32.829,35.614,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.108,0.108,0.01083,8.001,33.498,16.193,10.065,10,0,0.0,4,1.917,1.519,3.809,1797.87,76.098,207.928,735.12,0.446,1.06,30.3,0.617,31.886,33.28,35.992,6.763,1.138,1.487,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0150,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68666,2025-12-10T06:29:00Z,2025-12-10T06:29:00Z,1500,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,734.121,9.145,6664.039,6.664,9.975,21.679,15.189,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,17.70604,17706.041,600263.253,600750.292,600811.934,583105.893,0.94766,25.549,28.557,28.31,32.388,32.988,34.174,35.214,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.829,0.829,0.08315,6.044,35.879,-49.692,9.665,10,0,0.0,4,1.852,1.684,4.201,1526.316,158.583,412.454,734.272,1.219,3.225,32.569,0.288,33.411,34.59,35.211,3.825,1.243,1.476,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0151,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68667,2025-12-10T06:29:10Z,2025-12-10T06:29:10Z,1510,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,734.253,10.556,7769.428,7.769,10.153,27.662,22.02,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,17.80901,17809.009,601214.183,601093.662,600914.902,583105.893,0.95422,25.549,29.136,28.344,32.368,33.687,33.779,35.296,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.403,0.403,0.03969,11.464,35.747,18.601,9.746,10,0,0.0,4,2.248,0.898,2.295,1972.762,186.242,483.952,733.902,1.35,3.316,32.876,0.704,32.976,33.934,34.658,3.828,1.111,1.506,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0152,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68668,2025-12-10T06:29:20Z,2025-12-10T06:29:20Z,1520,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,743.451,10.365,7801.042,7.801,9.956,34.568,18.224,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,17.91162,17911.622,601317.389,601179.949,601017.515,583105.893,0.94707,25.549,29.933,28.661,29.296,32.857,34.098,35.634,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.409,0.409,0.04105,7.859,26.549,95.516,10.085,10,0,0.0,4,0.68,0.95,2.534,2152.083,204.22,485.178,742.594,0.779,2.122,29.446,0.393,32.182,33.852,35.591,7.776,1.132,1.187,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0153,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68669,2025-12-10T06:29:30Z,2025-12-10T06:29:30Z,1530,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,739.173,10.07,7474.785,7.475,10.099,34.235,13.3,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.01158,18011.578,600366.223,601024.434,601117.471,583105.893,0.96281,25.549,28.923,28.697,29.784,31.437,33.911,36.229,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.029,0.029,0.00287,3.23,30.827,31.317,10.679,10,0,0.0,4,2.324,1.976,5.405,1842.459,92.059,226.706,739.159,1.046,2.699,29.231,0.679,30.631,33.353,35.965,8.625,0.935,1.016,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0154,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68670,2025-12-10T06:29:40Z,2025-12-10T06:29:40Z,1540,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,731.33,10.188,7400.857,7.401,10.045,30.513,21.405,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.11095,18110.951,600981.77,601119.2,601216.844,583105.893,0.96676,25.549,29.186,29.404,33.595,34.594,33.634,35.385,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.142,0.142,0.01416,11.217,38.67,-49.6,9.836,10,0,0.0,4,3.738,2.168,5.485,1654.181,174.455,423.721,731.8,1.383,3.665,33.135,0.585,34.529,34.073,35.065,3.132,1.208,1.388,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0155,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68671,2025-12-10T06:29:50Z,2025-12-10T06:29:50Z,1550,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,734.264,10.226,7495.944,7.496,10.185,17.01,15.748,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.21098,18210.983,601861.447,601122.691,601316.876,583105.893,0.96082,25.549,29.283,29.003,33.256,34.255,35.756,34.839,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.041,0.041,0.004,5.522,35.736,-12.599,9.29,10,0,0.0,4,1.696,1.523,4.304,1821.331,159.806,438.47,733.982,0.772,1.958,33.482,0.582,33.745,35.635,35.027,4.372,1.281,1.66,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0156,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68672,2025-12-10T06:30:00Z,2025-12-10T06:30:00Z,1560,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,738.884,9.528,7029.106,7.029,10.082,25.056,15.478,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.30339,18303.392,601991.668,601495.325,601409.285,583105.893,0.94657,25.549,29.665,28.17,29.802,33.093,35.675,36.464,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.554,0.554,0.05495,5.95,31.116,-11.326,10.915,10,0,0.0,4,2.944,0.481,1.329,1753.29,246.391,577.166,739.675,1.169,3.185,29.804,0.45,32.639,35.193,36.267,7.709,1.281,1.666,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0157,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68673,2025-12-10T06:30:10Z,2025-12-10T06:30:10Z,1570,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,736.167,10.193,7584.568,7.585,10.566,15.816,10.69,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.40467,18404.669,601382.99,601151.483,601510.562,583105.893,0.96141,25.549,28.592,29.737,30.784,30.746,33.054,37.074,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.373,0.373,0.0353,0.497,33.833,81.158,11.525,10,0,0.0,4,3.519,0.755,2.06,1898.786,182.332,479.057,737.704,0.788,1.979,30.565,0.863,30.163,32.475,37.65,8.635,0.93,1.358,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0158,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68674,2025-12-10T06:30:20Z,2025-12-10T06:30:20Z,1580,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,732.211,9.868,7164.307,7.164,10.395,16.6,12.366,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.50019,18500.19,602289.883,601791.969,601606.083,583105.893,0.95997,25.549,29.68,29.715,31.602,33.626,35.423,35.885,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.527,0.527,0.05072,2.498,37.789,-60.992,10.336,10,0,0.0,4,2.349,1.199,2.859,1802.179,240.849,595.582,731.756,2.271,5.92,31.654,0.419,34.238,35.452,36.655,6.484,0.839,1.047,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0159,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68675,2025-12-10T06:30:30Z,2025-12-10T06:30:30Z,1590,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,737.211,10.443,7631.861,7.632,10.472,19.423,21.866,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.60101,18601.008,601256.938,601559.308,601706.901,583105.893,0.95113,25.549,28.898,27.324,29.91,32.174,34.004,35.827,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.029,0.029,0.0028,11.423,32.789,-66.705,10.278,10,0,0.0,4,2.873,1.114,3.001,1959.545,150.264,354.946,738.014,1.041,2.428,30.26,0.927,31.727,34.33,35.571,7.567,1.219,1.45,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0160,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68676,2025-12-10T06:30:40Z,2025-12-10T06:30:40Z,1600,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,737.472,10.945,8037.04,8.037,10.319,25.43,12.565,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.70809,18708.087,600529.972,601605.976,601813.98,583105.893,0.95927,25.549,30.003,29.445,29.377,31.095,34.622,36.148,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.625,0.625,0.0606,1.621,32.528,-34.302,10.599,10,0,0.0,4,2.273,0.999,2.635,1979.772,28.099,69.694,736.715,1.142,2.829,29.424,1.248,31.187,34.914,35.727,8.464,1.277,1.371,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0161,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68677,2025-12-10T06:30:50Z,2025-12-10T06:30:50Z,1610,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,732.663,9.115,6662.219,6.662,10.142,28.638,19.219,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.79658,18796.578,602055.552,601952.953,601902.471,583105.893,0.95634,25.549,30.369,29.229,29.501,33.318,34.766,37.241,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,1.027,1.027,0.10124,10.104,37.337,-15.902,11.692,10,0,0.0,4,2.806,0.697,1.756,1626.648,120.073,293.297,733.299,0.793,2.078,29.607,1.031,32.736,34.464,37.239,9.87,1.362,1.576,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0162,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68678,2025-12-10T06:31:00Z,2025-12-10T06:31:00Z,1620,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,736.152,10.078,7385.319,7.385,10.087,31.775,12.457,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.89397,18893.967,602073.761,601857.192,601999.86,583105.893,0.94945,25.549,30.181,29.207,30.628,31.558,37.243,37.766,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.009,0.009,0.0009,2.379,33.848,-33.707,12.217,10,0,0.0,4,2.042,1.523,3.626,1734.103,164.161,408.717,736.232,1.125,2.795,31.066,0.422,31.11,37.53,37.413,7.737,1.177,1.364,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0163,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68679,2025-12-10T06:31:10Z,2025-12-10T06:31:10Z,1630,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,735.492,10.115,7514.62,7.515,10.317,16.52,22.291,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,18.99305,18993.051,602227.341,601930.484,602098.944,583105.893,0.94936,25.549,29.717,29.029,33.738,34.073,34.143,35.226,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.202,0.202,0.01954,12.176,34.508,74.766,9.677,10,0,0.0,4,1.239,0.511,1.328,1956.604,143.336,392.387,735.761,1.268,3.184,33.251,0.728,33.455,34.343,35.798,4.422,1.265,1.411,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0164,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68680,2025-12-10T06:31:20Z,2025-12-10T06:31:20Z,1640,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,731.204,10.706,7836.056,7.836,10.368,17.02,19.415,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.09596,19095.96,602551.485,602133.122,602201.852,583105.893,0.94555,25.549,29.061,29.795,34.622,35.742,34.89,36.26,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.339,0.339,0.03267,8.709,38.796,7.533,10.711,10,0,0.0,4,1.666,1.354,3.356,2010.463,80.168,224.507,730.88,1.053,2.69,34.61,0.139,35.948,35.434,37.101,3.725,1.196,1.749,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0165,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68681,2025-12-10T06:31:30Z,2025-12-10T06:31:30Z,1650,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,739.217,9.906,7325.273,7.325,10.385,27.799,10.763,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.19286,19192.865,602344.183,602399.043,602298.758,583105.893,0.95248,25.549,28.898,28.203,30.597,31.534,34.335,34.152,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.479,0.479,0.04612,0.857,30.783,2.758,8.603,10,0,0.0,4,1.512,0.771,1.985,1711.631,107.929,258.171,739.292,1.138,2.677,30.183,0.773,31.403,34.729,34.374,6.709,1.024,1.275,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0166,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68682,2025-12-10T06:31:40Z,2025-12-10T06:31:40Z,1660,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,732.829,9.773,7164.956,7.165,10.289,25.972,15.346,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.2874,19287.403,602938.573,602733.047,602393.296,583105.893,0.95,25.549,29.195,29.556,33.044,34.535,35.085,34.49,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.516,0.516,0.05014,5.573,37.171,2.868,8.94,10,0,0.0,4,1.63,1.387,3.553,1842.648,62.36,165.985,733.09,0.937,2.453,33.215,0.105,34.234,34.805,33.996,3.028,1.139,1.563,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0167,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68683,2025-12-10T06:31:50Z,2025-12-10T06:31:50Z,1670,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,731.434,9.265,6758.656,6.759,9.961,21.902,21.804,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.3779,19377.901,601606.547,602493.36,602483.794,583105.893,0.96408,25.549,29.802,29.344,33.883,35.576,34.238,36.49,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.696,0.696,0.06986,12.539,38.566,-17.865,10.94,10,0,0.0,4,1.597,1.265,3.349,1628.778,118.827,311.846,731.009,1.282,3.204,33.969,0.587,35.516,34.54,37.423,4.88,0.958,1.123,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0168,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68684,2025-12-10T06:32:00Z,2025-12-10T06:32:00Z,1680,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,741.625,9.333,6922.914,6.923,10.076,33.582,20.678,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.47046,19470.459,602700.435,602612.37,602576.352,583105.893,0.96263,25.549,29.248,28.906,30.94,31.397,34.659,35.559,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.743,0.743,0.07373,11.346,28.375,1.416,10.01,10,0,0.0,4,2.954,1.649,4.629,1732.874,250.257,643.244,742.041,1.047,2.438,30.257,0.161,31.614,35.355,35.243,6.761,1.201,1.237,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0169,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68685,2025-12-10T06:32:10Z,2025-12-10T06:32:10Z,1690,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,741.259,9.752,7108.479,7.108,10.53,29.299,19.853,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.56494,19564.944,602343.765,602512.679,602670.837,583105.893,0.95701,25.549,29.385,30.227,29.718,31.556,35.591,35.688,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.778,0.778,0.07384,10.101,28.741,-120.423,10.139,10,0,0.0,4,4.054,1.593,4.482,1628.362,180.9,456.19,741.763,1.402,3.756,30.041,1.012,31.626,35.52,35.415,8.382,1.439,1.503,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0170,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68686,2025-12-10T06:32:20Z,2025-12-10T06:32:20Z,1700,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,739.918,9.147,6745.633,6.746,10.103,17.444,22.087,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.65449,19654.492,603536.83,602867.045,602760.385,583105.893,0.9558,25.549,29.276,28.18,29.726,32.291,33.609,35.283,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.955,0.955,0.09454,12.94,30.082,-22.745,9.734,10,0,0.0,4,2.688,1.56,3.841,1586.357,94.818,264.132,740.118,0.866,2.199,29.834,1.191,31.942,33.332,35.396,8.54,1.095,1.247,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0171,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68687,2025-12-10T06:32:30Z,2025-12-10T06:32:30Z,1710,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,737.91,9.527,6996.589,6.997,10.041,32.309,20.991,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.74754,19747.536,601461.246,603013.979,602853.429,583105.893,0.95749,25.549,28.971,28.414,34.344,35.722,35.474,36.033,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.514,0.514,0.05116,11.464,32.09,-33.404,10.484,10,0,0.0,4,1.368,0.703,1.736,1794.823,45.483,115.197,738.482,0.954,2.527,34.285,0.341,35.904,35.694,35.308,2.396,1.22,1.321,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0172,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68688,2025-12-10T06:32:40Z,2025-12-10T06:32:40Z,1720,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,729.948,10.968,7989.715,7.99,10.569,21.42,21.204,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.85417,19854.166,604116.972,602913.874,602960.059,583105.893,0.96091,25.549,30.325,29.025,34.024,34.551,34.293,35.218,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,-0.4,0.4,0.03782,10.235,40.052,-16.52,9.668,10,0,0.0,4,2.428,1.342,3.123,2009.866,137.247,319.337,731.299,0.981,2.714,34.593,0.834,35.404,34.292,35.768,2.585,1.295,1.461,sensor_drift,930.0,1860.0,0,1,1,1,normal_or_no_weak_label
S000001_0173,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68689,2025-12-10T06:32:50Z,2025-12-10T06:32:50Z,1730,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,744.501,8.996,6615.31,6.615,10.15,29.277,12.478,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,19.94251,19942.512,603639.063,602910.103,603048.404,583105.893,0.96153,25.549,29.491,30.212,29.445,32.786,35.464,35.282,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,1.154,1.154,0.11371,3.482,25.499,-82.413,9.733,10,0,0.0,4,3.141,1.327,3.279,1574.779,103.184,287.677,745.336,0.959,2.603,29.017,0.372,32.931,35.489,35.654,8.157,1.223,1.59,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
S000001_0174,tx-000001-993424,S000001,CSIPV-EUSY-017,CSIPV-EUSY-017,LOC-0010,5,1,68690,2025-12-10T06:33:00Z,2025-12-10T06:33:00Z,1740,2025-12-10T06:04:00Z,Finishing,SuspendedEV,True,False,True,False,CablePluggedIn,,True,70.087,70.087,733.733,9.407,6922.845,6.923,10.252,17.385,19.14,770.0,500.0,92.058,780.0,150.0,101.74,145.342,145342.321,20.03517,20035.17,603122.832,603088.292,603141.063,583105.893,0.96368,25.549,29.163,28.909,34.934,34.638,33.791,34.68,True,ISO,True,True,False,0,True,PASSED,False,False,0,0,0,,ISO15118,CCS2,CCS2,800V,44:1D:B1:4C:3C:26,6A:3D:FB:17:CD:87,0.845,0.845,0.08242,9.733,36.267,20.667,9.13,10,0,0.0,4,2.063,0.832,2.307,1802.651,82.553,219.726,734.304,1.229,3.145,35.462,0.586,35.047,33.989,35.023,3.358,1.065,1.4,sensor_drift,930.0,1860.0,1,0,0,0,scenario_pattern
